ENSMUSG00000096515	Igkv14-100	immunoglobulin kappa chain variable 14-100 [Source:MGI Symbol%3BAcc:MGI:4439559]
ENSMUSG00000076525	Igkv1-99	immunoglobulin kappa variable 1-99 [Source:MGI Symbol%3BAcc:MGI:4439724]
ENSMUSG00000076526	Igkv12-98	immunoglobulin kappa variable 12-98 [Source:MGI Symbol%3BAcc:MGI:4439560]
ENSMUSG00000094420	Igkv10-96	immunoglobulin kappa variable 10-96 [Source:MGI Symbol%3BAcc:MGI:4439561]
ENSMUSG00000094902	Igkv10-95	immunoglobulin kappa variable 10-95 [Source:MGI Symbol%3BAcc:MGI:3644598]
ENSMUSG00000096490	Igkv10-94	immunoglobulin kappa variable 10-94 [Source:MGI Symbol%3BAcc:MGI:3646140]
ENSMUSG00000098814	Igkv19-93	immunoglobulin kappa chain variable 19-93 [Source:MGI Symbol%3BAcc:MGI:107617]
ENSMUSG00000076531	Igkv4-92	immunoglobulin kappa variable 4-92 [Source:MGI Symbol%3BAcc:MGI:2686254]
ENSMUSG00000076532	Igkv4-91	immunoglobulin kappa chain variable 4-91 [Source:MGI Symbol%3BAcc:MGI:3642277]
ENSMUSG00000076533	Igkv4-90	immunoglobulin kappa chain variable 4-90 [Source:MGI Symbol%3BAcc:MGI:4439830]
ENSMUSG00000076534	Igkv12-89	immunoglobulin kappa chain variable 12-89 [Source:MGI Symbol%3BAcc:MGI:4439829]
ENSMUSG00000076535	Igkv1-88	immunoglobulin kappa chain variable 1-88 [Source:MGI Symbol%3BAcc:MGI:4439828]
ENSMUSG00000105630	Gm42543	predicted gene 42543 [Source:MGI Symbol%3BAcc:MGI:5662680]
ENSMUSG00000076536	Igkv4-86	immunoglobulin kappa variable 4-86 [Source:MGI Symbol%3BAcc:MGI:2685305]
ENSMUSG00000079543	Igkv13-85	immunoglobulin kappa chain variable 13-85 [Source:MGI Symbol%3BAcc:MGI:4439827]
ENSMUSG00000076538	Igkv13-84	immunoglobulin kappa chain variable 13-84 [Source:MGI Symbol%3BAcc:MGI:96514]
ENSMUSG00000076539	Igkv4-81	immunoglobulin kappa variable 4-81 [Source:MGI Symbol%3BAcc:MGI:2685306]
ENSMUSG00000076540	Igkv4-80	immunoglobulin kappa variable 4-80 [Source:MGI Symbol%3BAcc:MGI:4439653]
ENSMUSG00000076541	Igkv4-79	immunoglobulin kappa variable 4-79 [Source:MGI Symbol%3BAcc:MGI:2685040]
ENSMUSG00000094315	Igkv4-78	immunoglobulin kappa variable 4-78 [Source:MGI Symbol%3BAcc:MGI:3819775]
ENSMUSG00000076543	Igkv4-74	immunoglobulin kappa variable 4-74 [Source:MGI Symbol%3BAcc:MGI:3779447]
ENSMUSG00000076545	Igkv4-72	immunoglobulin kappa chain variable 4-72 [Source:MGI Symbol%3BAcc:MGI:2686345]
ENSMUSG00000073028	Igkv4-71	immunoglobulin kappa chain variable 4-71 [Source:MGI Symbol%3BAcc:MGI:4439654]
ENSMUSG00000076547	Igkv4-70	immunoglobulin kappa chain variable 4-70 [Source:MGI Symbol%3BAcc:MGI:2686348]
ENSMUSG00000076548	Igkv4-69	immunoglobulin kappa variable 4-69 [Source:MGI Symbol%3BAcc:MGI:3648668]
ENSMUSG00000076549	Igkv4-68	immunoglobulin kappa variable 4-68 [Source:MGI Symbol%3BAcc:MGI:2686265]
ENSMUSG00000076550	Igkv4-63	immunoglobulin kappa variable 4-63 [Source:MGI Symbol%3BAcc:MGI:3645235]
ENSMUSG00000094262	Igkv4-62	immunoglobulin kappa variable 4-62 [Source:MGI Symbol%3BAcc:MGI:3643587]
ENSMUSG00000076552	Igkv4-61	immunoglobulin kappa chain variable 4-61 [Source:MGI Symbol%3BAcc:MGI:4439819]
ENSMUSG00000094006	Igkv4-59	immunoglobulin kappa variable 4-59 [Source:MGI Symbol%3BAcc:MGI:3646808]
ENSMUSG00000095633	Igkv4-58	immunoglobulin kappa variable 4-58 [Source:MGI Symbol%3BAcc:MGI:2685923]
ENSMUSG00000076555	Igkv4-57-1	immunoglobulin kappa variable 4-57-1 [Source:MGI Symbol%3BAcc:MGI:2686264]
ENSMUSG00000076556	Igkv4-57	immunoglobulin kappa variable 4-57 [Source:MGI Symbol%3BAcc:MGI:2685035]
ENSMUSG00000096833	Igkv4-55	immunoglobulin kappa variable 4-55 [Source:MGI Symbol%3BAcc:MGI:2686370]
ENSMUSG00000094319	Igkv4-54	immunoglobulin kappa chain variable 4-54 [Source:MGI Symbol%3BAcc:MGI:5009821]
ENSMUSG00000095753	Igkv4-53	immunoglobulin kappa variable 4-53 [Source:MGI Symbol%3BAcc:MGI:2686266]
ENSMUSG00000094993	Igkv4-51	immunoglobulin kappa chain variable 4-51 [Source:MGI Symbol%3BAcc:MGI:5009829]
ENSMUSG00000076562	Igkv4-50	immunoglobulin kappa variable 4-50 [Source:MGI Symbol%3BAcc:MGI:2685915]
ENSMUSG00000076563	Igkv5-48	immunoglobulin kappa variable 5-48 [Source:MGI Symbol%3BAcc:MGI:3642817]
ENSMUSG00000076564	Igkv12-46	immunoglobulin kappa variable 12-46 [Source:MGI Symbol%3BAcc:MGI:4439773]
ENSMUSG00000094094	Igkv5-45	immunoglobulin kappa chain variable 5-45 [Source:MGI Symbol%3BAcc:MGI:4439774]
ENSMUSG00000096422	Igkv12-44	immunoglobulin kappa variable 12-44 [Source:MGI Symbol%3BAcc:MGI:4439775]
ENSMUSG00000094433	Igkv5-43	immunoglobulin kappa chain variable 5-43 [Source:MGI Symbol%3BAcc:MGI:4943320]
ENSMUSG00000095007	Igkv12-41	immunoglobulin kappa chain variable 12-41 [Source:MGI Symbol%3BAcc:MGI:4439772]
ENSMUSG00000076569	Igkv5-39	immunoglobulin kappa variable 5-39 [Source:MGI Symbol%3BAcc:MGI:2686255]
ENSMUSG00000076570	Igkv12-38	immunoglobulin kappa chain variable 12-38 [Source:MGI Symbol%3BAcc:MGI:4439614]
ENSMUSG00000076571	Igkv5-37	immunoglobulin kappa variable 5-37 [Source:MGI Symbol%3BAcc:MGI:2686256]
ENSMUSG00000076572	Igkv18-36	immunoglobulin kappa chain variable 18-36 [Source:MGI Symbol%3BAcc:MGI:4439613]
ENSMUSG00000076573	Igkv1-35	immunoglobulin kappa variable 1-35 [Source:MGI Symbol%3BAcc:MGI:4439612]
ENSMUSG00000104769	Igkv8-34	immunoglobulin kappa variable 8-34 [Source:MGI Symbol%3BAcc:MGI:4949914]
ENSMUSG00000076575	Igkv7-33	immunoglobulin kappa chain variable 7-33 [Source:MGI Symbol%3BAcc:MGI:3577282]
ENSMUSG00000076576	Igkv6-32	immunoglobulin kappa variable 6-32 [Source:MGI Symbol%3BAcc:MGI:3641634]
ENSMUSG00000076577	Igkv8-30	immunoglobulin kappa chain variable 8-30 [Source:MGI Symbol%3BAcc:MGI:3642250]
ENSMUSG00000076578	Igkv6-29	immunoglobulin kappa chain variable 6-29 [Source:MGI Symbol%3BAcc:MGI:4439616]
ENSMUSG00000094356	Igkv8-28	immunoglobulin kappa variable 8-28 [Source:MGI Symbol%3BAcc:MGI:3642251]
ENSMUSG00000076580	Igkv8-27	immunoglobulin kappa chain variable 8-27 [Source:MGI Symbol%3BAcc:MGI:4439868]
ENSMUSG00000076581	Igkv8-26	immunoglobulin kappa variable 8-26 [Source:MGI Symbol%3BAcc:MGI:4439869]
ENSMUSG00000094930	Igkv6-25	immunoglobulin kappa chain variable 6-25 [Source:MGI Symbol%3BAcc:MGI:4439867]
ENSMUSG00000076583	Igkv8-24	immunoglobulin kappa chain variable 8-24 [Source:MGI Symbol%3BAcc:MGI:4947958]
ENSMUSG00000105432	Gm43218	predicted gene 43218 [Source:MGI Symbol%3BAcc:MGI:5663355]
ENSMUSG00000095630	Igkv6-23	immunoglobulin kappa variable 6-23 [Source:MGI Symbol%3BAcc:MGI:3711980]
ENSMUSG00000076586	Igkv8-21	immunoglobulin kappa variable 8-21 [Source:MGI Symbol%3BAcc:MGI:1330840]
ENSMUSG00000076587	Igkv6-20	immunoglobulin kappa variable 6-20 [Source:MGI Symbol%3BAcc:MGI:1330836]
ENSMUSG00000096594	Igkv8-19	immunoglobulin kappa variable 8-19 [Source:MGI Symbol%3BAcc:MGI:1330844]
ENSMUSG00000076589	Igkv8-18	immunoglobulin kappa variable 8-18 [Source:MGI Symbol%3BAcc:MGI:1330845]
ENSMUSG00000095794	Igkv6-17	immunoglobulin kappa variable 6-17 [Source:MGI Symbol%3BAcc:MGI:1330833]
ENSMUSG00000076591	Igkv8-16	immunoglobulin kappa variable 8-16 [Source:MGI Symbol%3BAcc:MGI:1330843]
ENSMUSG00000094797	Igkv6-15	immunoglobulin kappa variable 6-15 [Source:MGI Symbol%3BAcc:MGI:1330831]
ENSMUSG00000096844	Igkv6-14	immunoglobulin kappa variable 6-14 [Source:MGI Symbol%3BAcc:MGI:1330830]
ENSMUSG00000076594	Igkv6-13	immunoglobulin kappa variable 6-13 [Source:MGI Symbol%3BAcc:MGI:1330829]
ENSMUSG00000094117	Igkv3-12	immunoglobulin kappa variable 3-12 [Source:MGI Symbol%3BAcc:MGI:1330815]
ENSMUSG00000076596	Igkv3-10	immunoglobulin kappa variable 3-10 [Source:MGI Symbol%3BAcc:MGI:1330821]
ENSMUSG00000095338	Igkv3-9	immunoglobulin kappa variable 3-9 [Source:MGI Symbol%3BAcc:MGI:1330856]
ENSMUSG00000076598	Igkv3-7	immunoglobulin kappa variable 3-7 [Source:MGI Symbol%3BAcc:MGI:1330852]
ENSMUSG00000095335	Igkv3-5	immunoglobulin kappa chain variable 3-5 [Source:MGI Symbol%3BAcc:MGI:1330854]
ENSMUSG00000096715	Igkv3-4	immunoglobulin kappa variable 3-4 [Source:MGI Symbol%3BAcc:MGI:1330855]
ENSMUSG00000094478	Igkv3-3	immunoglobulin kappa variable 3-3 [Source:MGI Symbol%3BAcc:MGI:1330849]
ENSMUSG00000095351	Igkv3-2	immunoglobulin kappa variable 3-2 [Source:MGI Symbol%3BAcc:MGI:1330850]
ENSMUSG00000095682	Igkv3-1	immunoglobulin kappa variable 3-1 [Source:MGI Symbol%3BAcc:MGI:1330851]
ENSMUSG00000076604	Igkj1	immunoglobulin kappa joining 1 [Source:MGI Symbol%3BAcc:MGI:1316689]
ENSMUSG00000076605	Igkj2	immunoglobulin kappa joining 2 [Source:MGI Symbol%3BAcc:MGI:1316690]
ENSMUSG00000076606	Igkj3	immunoglobulin kappa joining 3 [Source:MGI Symbol%3BAcc:MGI:1316691]
ENSMUSG00000076607	Igkj4	immunoglobulin kappa joining 4 [Source:MGI Symbol%3BAcc:MGI:1316692]
ENSMUSG00000076608	Igkj5	immunoglobulin kappa joining 5 [Source:MGI Symbol%3BAcc:MGI:1316738]
ENSMUSG00000076609	Igkc	immunoglobulin kappa constant [Source:MGI Symbol%3BAcc:MGI:96495]
ENSMUSG00000053604	Rpia	ribose 5-phosphate isomerase A [Source:MGI Symbol%3BAcc:MGI:103254]
ENSMUSG00000031668	Eif2ak3	eukaryotic translation initiation factor 2 alpha kinase 3 [Source:MGI Symbol%3BAcc:MGI:1341830]
ENSMUSG00000105776	Gm43292	predicted gene 43292 [Source:MGI Symbol%3BAcc:MGI:5663429]
ENSMUSG00000051896	Tex37	testis expressed 37 [Source:MGI Symbol%3BAcc:MGI:1921471]
ENSMUSG00000055874	Foxi3	forkhead box I3 [Source:MGI Symbol%3BAcc:MGI:3511278]
ENSMUSG00000107446	Gm43906	predicted gene%2C 43906 [Source:MGI Symbol%3BAcc:MGI:5690298]
ENSMUSG00000054474	Thnsl2	threonine synthase-like 2 (bacterial) [Source:MGI Symbol%3BAcc:MGI:3041254]
ENSMUSG00000054422	Fabp1	fatty acid binding protein 1%2C liver [Source:MGI Symbol%3BAcc:MGI:95479]
ENSMUSG00000055027	Smyd1	SET and MYND domain containing 1 [Source:MGI Symbol%3BAcc:MGI:104790]
ENSMUSG00000053012	Krcc1	lysine-rich coiled-coil 1 [Source:MGI Symbol%3BAcc:MGI:1889377]
ENSMUSG00000107749	Gm44321	predicted gene%2C 44321 [Source:MGI Symbol%3BAcc:MGI:5690713]
ENSMUSG00000053044	Cd8b1	CD8 antigen%2C beta chain 1 [Source:MGI Symbol%3BAcc:MGI:88347]
ENSMUSG00000053977	Cd8a	CD8 antigen%2C alpha chain [Source:MGI Symbol%3BAcc:MGI:88346]
ENSMUSG00000002222	Rmnd5a	required for meiotic nuclear division 5 homolog A [Source:MGI Symbol%3BAcc:MGI:1915727]
ENSMUSG00000108211	Gm44130	predicted gene%2C 44130 [Source:MGI Symbol%3BAcc:MGI:5690522]
ENSMUSG00000107460	Gm44186	predicted gene%2C 44186 [Source:MGI Symbol%3BAcc:MGI:5690578]
ENSMUSG00000052656	Rnf103	ring finger protein 103 [Source:MGI Symbol%3BAcc:MGI:109483]
ENSMUSG00000108278	Gm44194	predicted gene%2C 44194 [Source:MGI Symbol%3BAcc:MGI:5690586]
ENSMUSG00000053119	Chmp3	charged multivesicular body protein 3 [Source:MGI Symbol%3BAcc:MGI:1913950]
ENSMUSG00000053470	Kdm3a	lysine (K)-specific demethylase 3A [Source:MGI Symbol%3BAcc:MGI:98847]
ENSMUSG00000052852	Reep1	receptor accessory protein 1 [Source:MGI Symbol%3BAcc:MGI:1098827]
ENSMUSG00000108802	Gm44769	predicted gene 44769 [Source:MGI Symbol%3BAcc:MGI:5753345]
ENSMUSG00000108594	Gm44770	predicted gene 44770 [Source:MGI Symbol%3BAcc:MGI:5753346]
ENSMUSG00000052962	Mrpl35	mitochondrial ribosomal protein L35 [Source:MGI Symbol%3BAcc:MGI:1913473]
ENSMUSG00000108466	Gm44771	predicted gene 44771 [Source:MGI Symbol%3BAcc:MGI:5753347]
ENSMUSG00000052337	Immt	inner membrane protein%2C mitochondrial [Source:MGI Symbol%3BAcc:MGI:1923864]
ENSMUSG00000063884	Ptcd3	pentatricopeptide repeat domain 3 [Source:MGI Symbol%3BAcc:MGI:1917206]
ENSMUSG00000049553	Polr1a	polymerase (RNA) I polypeptide A [Source:MGI Symbol%3BAcc:MGI:1096397]
ENSMUSG00000056091	St3gal5	ST3 beta-galactoside alpha-2%2C3-sialyltransferase 5 [Source:MGI Symbol%3BAcc:MGI:1339963]
ENSMUSG00000101823	Gm29438	predicted gene 29438 [Source:MGI Symbol%3BAcc:MGI:5580144]
ENSMUSG00000037621	Atoh8	atonal bHLH transcription factor 8 [Source:MGI Symbol%3BAcc:MGI:1918343]
ENSMUSG00000056370	Sftpb	surfactant associated protein B [Source:MGI Symbol%3BAcc:MGI:109516]
ENSMUSG00000056305	Usp39	ubiquitin specific peptidase 39 [Source:MGI Symbol%3BAcc:MGI:107622]
ENSMUSG00000058706	0610030E20Rik	RIKEN cDNA 0610030E20 gene [Source:MGI Symbol%3BAcc:MGI:1915614]
ENSMUSG00000055912	Tmem150a	transmembrane protein 150A [Source:MGI Symbol%3BAcc:MGI:2385244]
ENSMUSG00000055850	Rnf181	ring finger protein 181 [Source:MGI Symbol%3BAcc:MGI:1913760]
ENSMUSG00000073002	Vamp5	vesicle-associated membrane protein 5 [Source:MGI Symbol%3BAcc:MGI:1858622]
ENSMUSG00000050732	Vamp8	vesicle-associated membrane protein 8 [Source:MGI Symbol%3BAcc:MGI:1336882]
ENSMUSG00000053460	Ggcx	gamma-glutamyl carboxylase [Source:MGI Symbol%3BAcc:MGI:1927655]
ENSMUSG00000053907	Mat2a	methionine adenosyltransferase II%2C alpha [Source:MGI Symbol%3BAcc:MGI:2443731]
ENSMUSG00000108591	Particl	promoter of Mat2a antisense radiation induced circulating long non-coding RNA [Source:MGI Symbol%3BAcc:MGI:1925358]
ENSMUSG00000052631	Sh2d6	SH2 domain containing 6 [Source:MGI Symbol%3BAcc:MGI:1918380]
ENSMUSG00000056737	Capg	capping protein (actin filament)%2C gelsolin-like [Source:MGI Symbol%3BAcc:MGI:1098259]
ENSMUSG00000056698	Elmod3	ELMO/CED-12 domain containing 3 [Source:MGI Symbol%3BAcc:MGI:2445168]
ENSMUSG00000056666	Retsat	retinol saturase (all trans retinol 13%2C14 reductase) [Source:MGI Symbol%3BAcc:MGI:1914692]
ENSMUSG00000108368	Gm45053	predicted gene 45053 [Source:MGI Symbol%3BAcc:MGI:5753629]
ENSMUSG00000056429	Tgoln1	trans-golgi network protein [Source:MGI Symbol%3BAcc:MGI:105080]
ENSMUSG00000055799	Tcf7l1	transcription factor 7 like 1 (T cell specific%2C HMG box) [Source:MGI Symbol%3BAcc:MGI:1202876]
ENSMUSG00000102577	Gm37969	predicted gene%2C 37969 [Source:MGI Symbol%3BAcc:MGI:5611197]
ENSMUSG00000102931	Gm38114	predicted gene%2C 38114 [Source:MGI Symbol%3BAcc:MGI:5611342]
ENSMUSG00000102983	Gm38320	predicted gene%2C 38320 [Source:MGI Symbol%3BAcc:MGI:5611548]
ENSMUSG00000104501	Gm37736	predicted gene%2C 37736 [Source:MGI Symbol%3BAcc:MGI:5610964]
ENSMUSG00000055239	Kcmf1	potassium channel modulatory factor 1 [Source:MGI Symbol%3BAcc:MGI:1921537]
ENSMUSG00000107610	D530018E20Rik	RIKEN cDNA D530018E20 gene [Source:MGI Symbol%3BAcc:MGI:1926117]
ENSMUSG00000079523	Tmsb10	thymosin%2C beta 10 [Source:MGI Symbol%3BAcc:MGI:109146]
ENSMUSG00000052861	Dnah6	dynein%2C axonemal%2C heavy chain 6 [Source:MGI Symbol%3BAcc:MGI:107744]
ENSMUSG00000107440	Gm40377	predicted gene%2C 40377 [Source:MGI Symbol%3BAcc:MGI:5623262]
ENSMUSG00000052738	Suclg1	succinate-CoA ligase%2C GDP-forming%2C alpha subunit [Source:MGI Symbol%3BAcc:MGI:1927234]
ENSMUSG00000056197	Jkampl	JNK1/MAPK8 associated membrane protein like [Source:MGI Symbol%3BAcc:MGI:1913990]
ENSMUSG00000107830	4933439N06Rik	RIKEN cDNA 4933439N06 gene [Source:MGI Symbol%3BAcc:MGI:1918549]
ENSMUSG00000072476	Gm9008	predicted pseudogene 9008 [Source:MGI Symbol%3BAcc:MGI:3644000]
ENSMUSG00000063063	Ctnna2	catenin (cadherin associated protein)%2C alpha 2 [Source:MGI Symbol%3BAcc:MGI:88275]
ENSMUSG00000060780	Lrrtm1	leucine rich repeat transmembrane neuronal 1 [Source:MGI Symbol%3BAcc:MGI:2389173]
ENSMUSG00000108057	Gm44234	predicted gene%2C 44234 [Source:MGI Symbol%3BAcc:MGI:5690626]
ENSMUSG00000108077	6330415B21Rik	RIKEN cDNA 6330415B21 gene [Source:MGI Symbol%3BAcc:MGI:1918003]
ENSMUSG00000108005	Gm44435	predicted gene%2C 44435 [Source:MGI Symbol%3BAcc:MGI:5690827]
ENSMUSG00000107512	Gm44433	predicted gene%2C 44433 [Source:MGI Symbol%3BAcc:MGI:5690825]
ENSMUSG00000107917	Gm44235	predicted gene%2C 44235 [Source:MGI Symbol%3BAcc:MGI:5690627]
ENSMUSG00000107947	Gm44438	predicted gene%2C 44438 [Source:MGI Symbol%3BAcc:MGI:5690830]
ENSMUSG00000107707	Gm44286	predicted gene%2C 44286 [Source:MGI Symbol%3BAcc:MGI:5690678]
ENSMUSG00000107483	Gm44288	predicted gene%2C 44288 [Source:MGI Symbol%3BAcc:MGI:5690680]
ENSMUSG00000108102	Gm44437	predicted gene%2C 44437 [Source:MGI Symbol%3BAcc:MGI:5690829]
ENSMUSG00000107473	Gm44255	predicted gene%2C 44255 [Source:MGI Symbol%3BAcc:MGI:5690647]
ENSMUSG00000071356	Reg3b	regenerating islet-derived 3 beta [Source:MGI Symbol%3BAcc:MGI:97478]
ENSMUSG00000068341	Reg3d	regenerating islet-derived 3 delta [Source:MGI Symbol%3BAcc:MGI:1353426]
ENSMUSG00000079516	Reg3a	regenerating islet-derived 3 alpha [Source:MGI Symbol%3BAcc:MGI:109408]
ENSMUSG00000023140	Reg2	regenerating islet-derived 2 [Source:MGI Symbol%3BAcc:MGI:97896]
ENSMUSG00000059654	Reg1	regenerating islet-derived 1 [Source:MGI Symbol%3BAcc:MGI:97895]
ENSMUSG00000030017	Reg3g	regenerating islet-derived 3 gamma [Source:MGI Symbol%3BAcc:MGI:109406]
ENSMUSG00000096887	Gm20594	predicted gene%2C 20594 [Source:MGI Symbol%3BAcc:MGI:5295700]
ENSMUSG00000052581	Lrrtm4	leucine rich repeat transmembrane neuronal 4 [Source:MGI Symbol%3BAcc:MGI:2389180]
ENSMUSG00000107498	Gm44240	predicted gene%2C 44240 [Source:MGI Symbol%3BAcc:MGI:5690632]
ENSMUSG00000107996	Gm44228	predicted gene%2C 44228 [Source:MGI Symbol%3BAcc:MGI:5690620]
ENSMUSG00000107905	Gm44230	predicted gene%2C 44230 [Source:MGI Symbol%3BAcc:MGI:5690622]
ENSMUSG00000108264	Gm20371	predicted gene%2C 20371 [Source:MGI Symbol%3BAcc:MGI:5012556]
ENSMUSG00000107840	Gm44241	predicted gene%2C 44241 [Source:MGI Symbol%3BAcc:MGI:5690633]
ENSMUSG00000108088	Gm44229	predicted gene%2C 44229 [Source:MGI Symbol%3BAcc:MGI:5690621]
ENSMUSG00000107826	Gm44242	predicted gene%2C 44242 [Source:MGI Symbol%3BAcc:MGI:5690634]
ENSMUSG00000108173	Gm44231	predicted gene%2C 44231 [Source:MGI Symbol%3BAcc:MGI:5690623]
ENSMUSG00000108040	Gm43900	predicted gene%2C 43900 [Source:MGI Symbol%3BAcc:MGI:5690292]
ENSMUSG00000108194	1700097M23Rik	RIKEN cDNA 1700097M23 gene [Source:MGI Symbol%3BAcc:MGI:1920811]
ENSMUSG00000035125	Gcfc2	GC-rich sequence DNA binding factor 2 [Source:MGI Symbol%3BAcc:MGI:2141656]
ENSMUSG00000030045	Mrpl19	mitochondrial ribosomal protein L19 [Source:MGI Symbol%3BAcc:MGI:1926274]
ENSMUSG00000035104	Eva1a	eva-1 homolog A (C. elegans) [Source:MGI Symbol%3BAcc:MGI:2385247]
ENSMUSG00000107809	Gm44209	predicted gene%2C 44209 [Source:MGI Symbol%3BAcc:MGI:5690601]
ENSMUSG00000030043	Tacr1	tachykinin receptor 1 [Source:MGI Symbol%3BAcc:MGI:98475]
ENSMUSG00000030042	Pole4	polymerase (DNA-directed)%2C epsilon 4 (p12 subunit) [Source:MGI Symbol%3BAcc:MGI:1914229]
ENSMUSG00000000628	Hk2	hexokinase 2 [Source:MGI Symbol%3BAcc:MGI:1315197]
ENSMUSG00000000627	Sema4f	sema domain%2C immunoglobulin domain (Ig)%2C TM domain%2C and short cytoplasmic domain [Source:MGI Symbol%3BAcc:MGI:1340055]
ENSMUSG00000030041	M1ap	meiosis 1 associated protein [Source:MGI Symbol%3BAcc:MGI:1315200]
ENSMUSG00000107599	Gm43981	predicted gene%2C 43981 [Source:MGI Symbol%3BAcc:MGI:5690373]
ENSMUSG00000068335	Dok1	docking protein 1 [Source:MGI Symbol%3BAcc:MGI:893587]
ENSMUSG00000000693	Loxl3	lysyl oxidase-like 3 [Source:MGI Symbol%3BAcc:MGI:1337004]
ENSMUSG00000068329	Htra2	HtrA serine peptidase 2 [Source:MGI Symbol%3BAcc:MGI:1928676]
ENSMUSG00000068328	Aup1	ancient ubiquitous protein 1 [Source:MGI Symbol%3BAcc:MGI:107789]
ENSMUSG00000009145	Dqx1	DEAQ RNA-dependent ATPase [Source:MGI Symbol%3BAcc:MGI:2136388]
ENSMUSG00000068327	Tlx2	T cell leukemia%2C homeobox 2 [Source:MGI Symbol%3BAcc:MGI:1350935]
ENSMUSG00000103189	Gm37092	predicted gene%2C 37092 [Source:MGI Symbol%3BAcc:MGI:5610320]
ENSMUSG00000069678	Pcgf1	polycomb group ring finger 1 [Source:MGI Symbol%3BAcc:MGI:1917087]
ENSMUSG00000034968	Lbx2	ladybird homeobox 2 [Source:MGI Symbol%3BAcc:MGI:1342288]
ENSMUSG00000107499	Ccdc142	coiled-coil domain containing 142 [Source:MGI Symbol%3BAcc:MGI:3045292]
ENSMUSG00000079511	Gm42688	predicted gene 42688 [Source:MGI Symbol%3BAcc:MGI:5662825]
ENSMUSG00000030037	Mrpl53	mitochondrial ribosomal protein L53 [Source:MGI Symbol%3BAcc:MGI:1915749]
ENSMUSG00000030036	Mogs	mannosyl-oligosaccharide glucosidase [Source:MGI Symbol%3BAcc:MGI:1929872]
ENSMUSG00000030035	Wbp1	WW domain binding protein 1 [Source:MGI Symbol%3BAcc:MGI:104710]
ENSMUSG00000030034	Ino80b	INO80 complex subunit B [Source:MGI Symbol%3BAcc:MGI:1917270]
ENSMUSG00000034930	Rtkn	rhotekin [Source:MGI Symbol%3BAcc:MGI:107371]
ENSMUSG00000030032	Wdr54	WD repeat domain 54 [Source:MGI Symbol%3BAcc:MGI:1922909]
ENSMUSG00000030030	1700003E16Rik	RIKEN cDNA 1700003E16 gene [Source:MGI Symbol%3BAcc:MGI:1919087]
ENSMUSG00000031865	Dctn1	dynactin 1 [Source:MGI Symbol%3BAcc:MGI:107745]
ENSMUSG00000068323	Slc4a5	solute carrier family 4%2C sodium bicarbonate cotransporter%2C member 5 [Source:MGI Symbol%3BAcc:MGI:2443220]
ENSMUSG00000005667	Mthfd2	methylenetetrahydrofolate dehydrogenase (NAD+ dependent)%2C methenyltetrahydrofolate cyclohydrolase [Source:MGI Symbol%3BAcc:MGI:1338850]
ENSMUSG00000108053	Gm43890	predicted gene%2C 43890 [Source:MGI Symbol%3BAcc:MGI:5690282]
ENSMUSG00000043131	Mob1a	MOB kinase activator 1A [Source:MGI Symbol%3BAcc:MGI:2442631]
ENSMUSG00000045160	Bola3	bolA-like 3 (E. coli) [Source:MGI Symbol%3BAcc:MGI:1925903]
ENSMUSG00000034832	Tet3	tet methylcytosine dioxygenase 3 [Source:MGI Symbol%3BAcc:MGI:2446229]
ENSMUSG00000108780	5430434F05Rik	RIKEN cDNA 5430434F05 gene [Source:MGI Symbol%3BAcc:MGI:1925345]
ENSMUSG00000014554	Dguok	deoxyguanosine kinase [Source:MGI Symbol%3BAcc:MGI:1351602]
ENSMUSG00000059430	Actg2	actin%2C gamma 2%2C smooth muscle%2C enteric [Source:MGI Symbol%3BAcc:MGI:104589]
ENSMUSG00000006906	Stambp	STAM binding protein [Source:MGI Symbol%3BAcc:MGI:1917777]
ENSMUSG00000014542	Clec4f	C-type lectin domain family 4%2C member f [Source:MGI Symbol%3BAcc:MGI:1859834]
ENSMUSG00000034783	Cd207	CD207 antigen [Source:MGI Symbol%3BAcc:MGI:2180021]
ENSMUSG00000034777	Vax2	ventral anterior homeobox 2 [Source:MGI Symbol%3BAcc:MGI:1346018]
ENSMUSG00000006269	Atp6v1b1	ATPase%2C H+ transporting%2C lysosomal V1 subunit B1 [Source:MGI Symbol%3BAcc:MGI:103285]
ENSMUSG00000014747	Ankrd53	ankyrin repeat domain 53 [Source:MGI Symbol%3BAcc:MGI:1922555]
ENSMUSG00000014748	Tex261	testis expressed gene 261 [Source:MGI Symbol%3BAcc:MGI:1096575]
ENSMUSG00000034744	Nagk	N-acetylglucosamine kinase [Source:MGI Symbol%3BAcc:MGI:1860418]
ENSMUSG00000045896	Paip2b	poly(A) binding protein interacting protein 2B [Source:MGI Symbol%3BAcc:MGI:2386865]
ENSMUSG00000030016	Zfp638	zinc finger protein 638 [Source:MGI Symbol%3BAcc:MGI:1203484]
ENSMUSG00000108750	Gm44750	predicted gene 44750 [Source:MGI Symbol%3BAcc:MGI:5753326]
ENSMUSG00000033788	Dysf	dysferlin [Source:MGI Symbol%3BAcc:MGI:1349385]
ENSMUSG00000063415	Cyp26b1	cytochrome P450%2C family 26%2C subfamily b%2C polypeptide 1 [Source:MGI Symbol%3BAcc:MGI:2176159]
ENSMUSG00000033769	Exoc6b	exocyst complex component 6B [Source:MGI Symbol%3BAcc:MGI:1923164]
